Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  A-M


11
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

22
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-ETP1/01,LI,1301b,Mi,12:10,15:40
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/02,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

23
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/02,LI,1301b,Mi,12:10,15:40
E1a-LS/02,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/03,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

24
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-ETP1/03,LI,1301b,Mi,12:10,15:40
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/01,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25

25
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/01,LI,1301b,Mi,12:10,15:40
E1a-LS/02,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/02,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25

26
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-ETP1/02,LI,1301b,Mi,12:10,15:40
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/03,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  E1b


10
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-OE I,,0660,Do,9:00,17:00
E1b-OE I,,0660,Fr,9:00,17:00

11
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/01,DRWL,1283,Fr,8:15,15:15
E1b-OE I,,0660,Mo,9:00,17:00
E1b-OE I,,0660,Di,9:00,17:00
E1b-OE I,,0660,Mi,9:00,17:00
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-LS/02,DRWL,1283,Sa,8:10,15:10

12
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-ET1,RTT,NB 01.13,Di,12:10,15:40
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-ET1,RTT,NB 01.11,Di,8:10,11:25
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

13
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-ET1,RTT,NB 01.13,Di,12:10,15:40
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-ET1,RTT,NB 01.11,Di,8:10,11:25
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

14
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,8:10,13:40
E1b-LS/01,DRWL,1283,Sa,8:15,15:15
E1b-PRP1/01,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 /02,RTT/[Rac],0502,Mi,8:10,11:25
E1b-LS/02,DRWL,1283,Fr,8:10,15:10
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10

15
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,10:00,13:40
E1b-PRP1/02,KLK/[Boe],1365,Di,8:10,11:25
E1b-LS/01,DRWL,1283,Fr,8:15,15:15
E1b-ETP1 /03,LHN/[Rac],0502,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-LS/02,DRWL,1283,Sa,8:10,15:10
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

16
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,10:00,13:40
E1b-PRP1/03,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 /01,RTT/[Rac],0502,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

17
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/01,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 /02,RTT/[Rac],0502,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

18
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/01,DRWL,1283,Sa,8:15,15:15
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,10:00,13:40
E1b-PRP1/02,KLK/[Boe],1365,Di,8:10,11:25
E1b-LS/02,DRWL,1283,Fr,8:10,15:10
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

19
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 /03,LHN/[Rac],0502,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

20
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,10:00,13:40
E1b-ETP1 02,RTT,1303b,Mi,8:10,11:25
E1b-PRP1/01,KLK/[Boe],1365,Di,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

21
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-ETP1 /01,RTT/[Rac],0502,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

22
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,10:00,13:40
E1b-PRP1/02,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 03,LHN,1303b,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-TSE/01,,1465,Do,15:55,17:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

23
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-LS/03,LAUT,Stiftstr.69  R206,Fr,8:10,13:40
E1b-PRP1/03,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 01,RTT,1303b,Mi,8:10,11:25
E1b-PR1,KLK,NB 01.12,Mi,12:10,15:40
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

24
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-ETP1 02,RTT,1303b,Mi,8:10,11:25
E1b-PRP1/01,KLK/[Boe],1365,Di,8:10,11:25
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

25
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/02,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 03,LHN,1303b,Mi,8:10,11:25
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25

26
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,KLK/[Boe],1365,Di,8:10,11:25
E1b-ETP1 01,RTT,1303b,Mi,8:10,11:25
E1b-PH1 Tutor,,1260,Mo,15:55,17:25
E1b-ET1,RTT,NB 01.12,Do,8:10,11:25
E1b-AL,WNC,NB 01.10,Mo,12:10,15:40
E1b-ET1 Tutorium,,0660,Mi,15:55,17:25
E1b-AL Tutor,,0662,Mo,17:30,19:00
E1b-AN1 Tutor,,1260,Di,16:10,19:10
E1b-PH1,HSS,MP-F310,Di,12:10,16:10
E1b-AN1,RAU,NB 01.10,Mo,8:10,11:25
Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  E2a


11
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-TE,DBNY/SANT,1283,Mo,14:10,15:40
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40

12
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40

13
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-PRP2/02,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40

14
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-PRP2/03,HSS/[Jan],1360,Do,8:10,11:25
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/01,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-ETP2/02,KRG,1303a,Di,12:10,15:40
E2a-ETP2/03,KPL,1303a,Di,8:10,11:25
E2a-PH2 Tutor,,1265,Di,15:55,17:25

15
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/03,KPL/[Rac],0502,Di,12:10,15:40
E2a-PRP2/01,HSS/[Jan],1360,Do,8:10,11:25
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/02,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-ETP2/01,KRG,1303a,Di,8:10,11:25
E2a-PH2 Tutor,,1265,Di,15:55,17:25

16, 20
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/01,KRG/[Rac],0502,Di,8:10,11:25
E2a-ETP2/02,KRG/[Rac],0502,Di,12:10,15:40
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-PRP2/02,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/03,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

17
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/03,KPL/[Rac],0502,Di,12:10,15:40
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-PRP2/03,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/01,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

18
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/01,KRG/[Rac],0502,Di,8:10,11:25
E2a-ETP2/02,KRG/[Rac],0502,Di,12:10,15:40
E2a-PRP2/01,HSS/[Jan],1360,Do,8:10,11:25
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-ELP1/02,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

19
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/03,KPL/[Rac],0502,Di,12:10,15:40
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

21
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-PRP2/03,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/01,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40

22
Name,Dozent,Raum,Tag,Anfang,Ende
E1a/b-W-PRP1/PR1,SPRB,1360,Mi,15:55,19:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/01,KRG/[Rac],0502,Di,8:10,11:25
E2a-ETP2/02,KRG/[Rac],0502,Di,12:10,15:40
E2a-PRP2/01,HSS/[Jan],1360,Do,8:10,11:25
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/02,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

23
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-ETP2/03,KPL/[Rac],0502,Di,8:10,11:25
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/03,KPL/[Rac],0502,Di,12:10,15:40
E2a-ET2,KRG,1260,Do,12:10,15:25
E2a-PRP2/02,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-PR2,HSS,1260,Fr,8:10,11:25
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/03,MSS/[Has],0505,Do,8:10,11:25
E1a/b-W-PRP1/PR1,SPRB,1303a,Mi,15:55,19:25
E1a/b-W-PRP1/PR1,SPRB,1303b,Mi,15:55,19:25
E1a/b-W-PRP1/PR1,SPRB,1365,Mi,15:55,19:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

24
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-ETP2/01,KRG/[Rac],0502,Di,8:10,11:25
E2a-ETP2/02,KRG/[Rac],0502,Di,12:10,15:40
E2a-PRP2/03,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-AN2,DRK,1260,Do,12:10,15:25
E2a-ELP1/01,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

25
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-PRP2/01,HSS/[Jan],1360,Do,8:10,11:25
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/02,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-ETP2/01,KRG,1303a,Di,8:10,11:25
E2a-ETP2/02,KRG,1303a,Di,12:10,15:40
E2a-PH2 Tutor,,1265,Di,15:55,17:25

26
Name,Dozent,Raum,Tag,Anfang,Ende
E2a-TE/02,DBNY,1486,Mo,16:00,17:30
E2a-TE/01,DBNY,1486,Mo,14:10,15:40
E2a-EL1,MSS,1060,Mo,8:10,11:25
E2a-TE/03,SANT,1283,Mo,14:10,15:40
E2a-AN2,DRK,0660,Mi,8:10,11:25
E2a-PH2,MOE,MP-F310,Mi,12:10,15:40
E2a-ELP1/03,MSS/[Has],0505,Do,8:10,11:25
E2a-AN2 Tutor,,0662,Fr,12:10,13:40
E2a-ETP2/03,KPL,1303a,Di,8:10,11:25
E2a-PH2 Tutor,,1265,Di,15:55,17:25
Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  E2b


11
Name,Dozent,Raum,Tag,Anfang,Ende
E2b-TE,SANT,1283,Mo,12:10,13:40
E2b-PH2,MOE,MP-F310,Do,8:10,11:25
E2b-AN2,SHL,1060,Fr,8:10,11:25
E2b-EL1,KPL,0660,Do,12:10,15:25
E2b-ET2,LGE,1465,Di,12:10,15:40
E2b-PR2,KHLR,1060,Mi,12:10,15:40

